1	0.431007751937984
2	0.481613285883749
3	0.556354916067146
4	0.615702479338843
5	0.449275362318841
6	0.516129032258065
7	0.625
8	0.6
9	0.666666666666667
10	1
11	0.75
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	0.666666666666667
20	0.5
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
51	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
59	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	0
