1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.930550922480595455e-01 5.069449077519404545e-01
1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.932760964217978161e-01 5.067239035782021839e-01
1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.935872053455194752e-01 5.064127946544805248e-01
1.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.430000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.939308337038751384e-01 5.060691662961248616e-01
1.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.560000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.024000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.943278135090765080e-01 5.056721864909234920e-01
1.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.125000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.948646874418182184e-01 5.051353125581817816e-01
1.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00 3.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.160000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.296000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.776000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.956810036663987784e-01 5.043189963336012216e-01
1.000000000000000000e+00 7.000000000000000000e+00 0.000000000000000000e+00 4.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.430000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.401000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.680700000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.969566123759731058e-01 5.030433876240268942e-01
1.000000000000000000e+00 8.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.120000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.096000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.276800000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.988989516451524109e-01 5.011010483548475891e-01
1.000000000000000000e+00 9.000000000000000000e+00 0.000000000000000000e+00 8.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.290000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.561000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.904900000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.017302776825762756e-01 4.982697223174237799e-01
1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.250000000000000000e+11 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.250000000000000000e+14 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.125000000000000000e+18 4.930803384298291236e-01 5.069196615701708764e-01
1.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+03 1.000000000000000000e+00 5.000000000000000000e+03 2.500000000000000000e+07 1.000000000000000000e+00 5.000000000000000000e+03 2.500000000000000000e+07 1.250000000000000000e+11 1.000000000000000000e+00 5.000000000000000000e+03 2.500000000000000000e+07 1.250000000000000000e+11 6.250000000000000000e+14 1.000000000000000000e+00 5.000000000000000000e+03 2.500000000000000000e+07 1.250000000000000000e+11 6.250000000000000000e+14 3.125000000000000000e+18 4.933093111674891063e-01 5.066906888325108937e-01
1.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+03 4.000000000000000000e+00 1.000000000000000000e+04 2.500000000000000000e+07 8.000000000000000000e+00 2.000000000000000000e+04 5.000000000000000000e+07 1.250000000000000000e+11 1.600000000000000000e+01 4.000000000000000000e+04 1.000000000000000000e+08 2.500000000000000000e+11 6.250000000000000000e+14 3.200000000000000000e+01 8.000000000000000000e+04 2.000000000000000000e+08 5.000000000000000000e+11 1.250000000000000000e+15 3.125000000000000000e+18 4.936240319303837332e-01 5.063759680696162668e-01
1.000000000000000000e+00 3.000000000000000000e+00 5.000000000000000000e+03 9.000000000000000000e+00 1.500000000000000000e+04 2.500000000000000000e+07 2.700000000000000000e+01 4.500000000000000000e+04 7.500000000000000000e+07 1.250000000000000000e+11 8.100000000000000000e+01 1.350000000000000000e+05 2.250000000000000000e+08 3.750000000000000000e+11 6.250000000000000000e+14 2.430000000000000000e+02 4.050000000000000000e+05 6.750000000000000000e+08 1.125000000000000000e+12 1.875000000000000000e+15 3.125000000000000000e+18 4.939697176750443841e-01 5.060302823249556159e-01
1.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+03 1.600000000000000000e+01 2.000000000000000000e+04 2.500000000000000000e+07 6.400000000000000000e+01 8.000000000000000000e+04 1.000000000000000000e+08 1.250000000000000000e+11 2.560000000000000000e+02 3.200000000000000000e+05 4.000000000000000000e+08 5.000000000000000000e+11 6.250000000000000000e+14 1.024000000000000000e+03 1.280000000000000000e+06 1.600000000000000000e+09 2.000000000000000000e+12 2.500000000000000000e+15 3.125000000000000000e+18 4.943697280773249325e-01 5.056302719226750675e-01
1.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+03 2.500000000000000000e+01 2.500000000000000000e+04 2.500000000000000000e+07 1.250000000000000000e+02 1.250000000000000000e+05 1.250000000000000000e+08 1.250000000000000000e+11 6.250000000000000000e+02 6.250000000000000000e+05 6.250000000000000000e+08 6.250000000000000000e+11 6.250000000000000000e+14 3.125000000000000000e+03 3.125000000000000000e+06 3.125000000000000000e+09 3.125000000000000000e+12 3.125000000000000000e+15 3.125000000000000000e+18 4.949128588851922084e-01 5.050871411148077916e-01
1.000000000000000000e+00 6.000000000000000000e+00 5.000000000000000000e+03 3.600000000000000000e+01 3.000000000000000000e+04 2.500000000000000000e+07 2.160000000000000000e+02 1.800000000000000000e+05 1.500000000000000000e+08 1.250000000000000000e+11 1.296000000000000000e+03 1.080000000000000000e+06 9.000000000000000000e+08 7.500000000000000000e+11 6.250000000000000000e+14 7.776000000000000000e+03 6.480000000000000000e+06 5.400000000000000000e+09 4.500000000000000000e+12 3.750000000000000000e+15 3.125000000000000000e+18 4.957406367572058103e-01 5.042593632427941897e-01
1.000000000000000000e+00 7.000000000000000000e+00 5.000000000000000000e+03 4.900000000000000000e+01 3.500000000000000000e+04 2.500000000000000000e+07 3.430000000000000000e+02 2.450000000000000000e+05 1.750000000000000000e+08 1.250000000000000000e+11 2.401000000000000000e+03 1.715000000000000000e+06 1.225000000000000000e+09 8.750000000000000000e+11 6.250000000000000000e+14 1.680700000000000000e+04 1.200500000000000000e+07 8.575000000000000000e+09 6.125000000000000000e+12 4.375000000000000000e+15 3.125000000000000000e+18 4.970346156990067543e-01 5.029653843009932457e-01
1.000000000000000000e+00 8.000000000000000000e+00 5.000000000000000000e+03 6.400000000000000000e+01 4.000000000000000000e+04 2.500000000000000000e+07 5.120000000000000000e+02 3.200000000000000000e+05 2.000000000000000000e+08 1.250000000000000000e+11 4.096000000000000000e+03 2.560000000000000000e+06 1.600000000000000000e+09 1.000000000000000000e+12 6.250000000000000000e+14 3.276800000000000000e+04 2.048000000000000000e+07 1.280000000000000000e+10 8.000000000000000000e+12 5.000000000000000000e+15 3.125000000000000000e+18 4.990036619128943585e-01 5.009963380871056415e-01
1.000000000000000000e+00 9.000000000000000000e+00 5.000000000000000000e+03 8.100000000000000000e+01 4.500000000000000000e+04 2.500000000000000000e+07 7.290000000000000000e+02 4.050000000000000000e+05 2.250000000000000000e+08 1.250000000000000000e+11 6.561000000000000000e+03 3.645000000000000000e+06 2.025000000000000000e+09 1.125000000000000000e+12 6.250000000000000000e+14 5.904900000000000000e+04 3.280500000000000000e+07 1.822500000000000000e+10 1.012500000000000000e+13 5.625000000000000000e+15 3.125000000000000000e+18 5.018711804308867430e-01 4.981288195691132570e-01
1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+12 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+16 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.766279631452241920e+18 4.931076071752107381e-01 5.068923928247892619e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+04 1.000000000000000000e+00 1.000000000000000000e+04 1.000000000000000000e+08 1.000000000000000000e+00 1.000000000000000000e+04 1.000000000000000000e+08 1.000000000000000000e+12 1.000000000000000000e+00 1.000000000000000000e+04 1.000000000000000000e+08 1.000000000000000000e+12 1.000000000000000000e+16 1.000000000000000000e+00 1.000000000000000000e+04 1.000000000000000000e+08 1.000000000000000000e+12 1.000000000000000000e+16 7.766279631452241920e+18 4.933438688721151211e-01 5.066561311278848789e-01
1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+04 4.000000000000000000e+00 2.000000000000000000e+04 1.000000000000000000e+08 8.000000000000000000e+00 4.000000000000000000e+04 2.000000000000000000e+08 1.000000000000000000e+12 1.600000000000000000e+01 8.000000000000000000e+04 4.000000000000000000e+08 2.000000000000000000e+12 1.000000000000000000e+16 3.200000000000000000e+01 1.600000000000000000e+05 8.000000000000000000e+08 4.000000000000000000e+12 2.000000000000000000e+16 7.766279631452241920e+18 4.936617763237470813e-01 5.063382236762529187e-01
1.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+04 9.000000000000000000e+00 3.000000000000000000e+04 1.000000000000000000e+08 2.700000000000000000e+01 9.000000000000000000e+04 3.000000000000000000e+08 1.000000000000000000e+12 8.100000000000000000e+01 2.700000000000000000e+05 9.000000000000000000e+08 3.000000000000000000e+12 1.000000000000000000e+16 2.430000000000000000e+02 8.100000000000000000e+05 2.700000000000000000e+09 9.000000000000000000e+12 3.000000000000000000e+16 7.766279631452241920e+18 4.940093357137687047e-01 5.059906642862312953e-01
1.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+04 1.600000000000000000e+01 4.000000000000000000e+04 1.000000000000000000e+08 6.400000000000000000e+01 1.600000000000000000e+05 4.000000000000000000e+08 1.000000000000000000e+12 2.560000000000000000e+02 6.400000000000000000e+05 1.600000000000000000e+09 4.000000000000000000e+12 1.000000000000000000e+16 1.024000000000000000e+03 2.560000000000000000e+06 6.400000000000000000e+09 1.600000000000000000e+13 4.000000000000000000e+16 7.766279631452241920e+18 4.944124213454283989e-01 5.055875786545716011e-01
